timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1665919160938,360,GetAllUsers,200,OK,Thread Group 1-27,text,true,,1781,772,250,250,https://reqres.in/api/users?page=2,186,0,0
1665919160938,186,GetAllUsers-0,301,Moved Permanently,Thread Group 1-27,,true,,662,386,250,250,http://reqres.in/api/users?page=2,186,0,0
1665919161124,174,GetAllUsers-1,200,OK,Thread Group 1-27,text,true,,1119,386,250,250,https://reqres.in/api/users?page=2,174,0,0
1665919160836,463,PatchUser,200,OK,Thread Group 1-15,text,true,,777,471,250,250,https://reqres.in/api/users/2,463,0,0
1665919161129,170,GetSingleUser,200,OK,Thread Group 1-242,text,true,,945,381,250,250,https://reqres.in/api/users/2,170,0,0
1665919160836,464,PostUser,201,Created,Thread Group 1-162,text,true,,748,461,250,250,https://reqres.in/api/users,464,0,0
1665919160847,454,PutUser,200,OK,Thread Group 1-151,text,true,,790,469,250,250,https://reqres.in/api/users/2,454,0,0
1665919160958,346,GetAllUsers,200,OK,Thread Group 1-65,text,true,,1789,772,250,250,https://reqres.in/api/users?page=2,178,0,0
1665919160958,178,GetAllUsers-0,301,Moved Permanently,Thread Group 1-65,,true,,666,386,250,250,http://reqres.in/api/users?page=2,178,0,0
1665919161136,168,GetAllUsers-1,200,OK,Thread Group 1-65,text,true,,1123,386,250,250,https://reqres.in/api/users?page=2,168,0,0
1665919159874,1429,PutUser,200,OK,Thread Group 1-232,text,true,,792,469,250,250,https://reqres.in/api/users/2,1429,0,0
1665919160825,479,PatchUser,200,OK,Thread Group 1-234,text,true,,769,471,250,250,https://reqres.in/api/users/2,479,0,0
1665919160836,469,PutUser,200,OK,Thread Group 1-226,text,true,,796,469,250,250,https://reqres.in/api/users/2,469,0,0
1665919160836,468,PatchUser,200,OK,Thread Group 1-122,text,true,,771,471,250,250,https://reqres.in/api/users/2,468,0,0
1665919160840,467,PatchUser,200,OK,Thread Group 1-132,text,true,,775,471,250,250,https://reqres.in/api/users/2,467,0,0
1665919155780,5527,GetAllUsers,200,OK,Thread Group 1-49,text,true,,1791,772,250,250,https://reqres.in/api/users?page=2,474,0,0
1665919155780,474,GetAllUsers-0,301,Moved Permanently,Thread Group 1-49,,true,,664,386,250,250,http://reqres.in/api/users?page=2,474,0,0
1665919156254,5053,GetAllUsers-1,200,OK,Thread Group 1-49,text,true,,1127,386,250,250,https://reqres.in/api/users?page=2,5053,0,0
1665919160836,475,PatchUser,200,OK,Thread Group 1-73,text,true,,773,471,250,250,https://reqres.in/api/users/2,475,0,0
1665919160836,477,PutUser,200,OK,Thread Group 1-203,text,true,,794,469,250,250,https://reqres.in/api/users/2,477,0,0
1665919160836,481,PatchUser,200,OK,Thread Group 1-140,text,true,,771,471,250,250,https://reqres.in/api/users/2,481,0,0
1665919161142,180,GetSingleUser,200,OK,Thread Group 1-92,text,true,,945,381,250,250,https://reqres.in/api/users/2,180,0,0
1665919160847,475,PatchUser,200,OK,Thread Group 1-201,text,true,,771,471,250,250,https://reqres.in/api/users/2,475,0,0
1665919160981,353,GetAllUsers,200,OK,Thread Group 1-79,text,true,,1785,772,250,250,https://reqres.in/api/users?page=2,159,0,0
1665919160981,159,GetAllUsers-0,301,Moved Permanently,Thread Group 1-79,,true,,660,386,250,250,http://reqres.in/api/users?page=2,159,0,0
1665919161140,194,GetAllUsers-1,200,OK,Thread Group 1-79,text,true,,1125,386,250,250,https://reqres.in/api/users?page=2,194,0,0
1665919160847,488,DeleteUser,204,No Content,Thread Group 1-125,,true,,624,430,250,250,https://reqres.in/api/users/2,0,0,0
1665919160836,504,PutUser,200,OK,Thread Group 1-138,text,true,,800,469,250,250,https://reqres.in/api/users/2,504,0,0
1665919160968,380,GetAllUsers,200,OK,Thread Group 1-120,text,true,,1781,772,250,250,https://reqres.in/api/users?page=2,172,0,0
1665919160968,172,GetAllUsers-0,301,Moved Permanently,Thread Group 1-120,,true,,656,386,250,250,http://reqres.in/api/users?page=2,172,0,0
1665919161140,208,GetAllUsers-1,200,OK,Thread Group 1-120,text,true,,1125,386,250,250,https://reqres.in/api/users?page=2,208,0,0
1665919160847,503,PutUser,200,OK,Thread Group 1-94,text,true,,793,469,250,250,https://reqres.in/api/users/2,503,0,0
1665919160113,1236,PostUser,201,Created,Thread Group 1-46,text,true,,746,461,250,250,https://reqres.in/api/users,1236,0,0
1665919161152,199,GetSingleUser,200,OK,Thread Group 1-175,text,true,,943,381,250,250,https://reqres.in/api/users/2,199,0,0
1665919161155,197,GetSingleUser,200,OK,Thread Group 1-5,text,true,,949,381,250,250,https://reqres.in/api/users/2,197,0,0
1665919160999,359,GetAllUsers,200,OK,Thread Group 1-163,text,true,,1781,772,250,250,https://reqres.in/api/users?page=2,158,0,0
1665919160999,158,GetAllUsers-0,301,Moved Permanently,Thread Group 1-163,,true,,662,386,250,250,http://reqres.in/api/users?page=2,158,0,0
1665919161157,201,GetAllUsers-1,200,OK,Thread Group 1-163,text,true,,1119,386,250,250,https://reqres.in/api/users?page=2,201,0,0
1665919161159,207,GetSingleUser,200,OK,Thread Group 1-44,text,true,,949,381,250,250,https://reqres.in/api/users/2,207,0,0
1665919160863,504,DeleteUser,204,No Content,Thread Group 1-156,,true,,616,430,250,250,https://reqres.in/api/users/2,0,0,0
1665919160863,507,PutUser,200,OK,Thread Group 1-40,text,true,,793,469,250,250,https://reqres.in/api/users/2,507,0,0
1665919160863,507,PatchUser,200,OK,Thread Group 1-170,text,true,,776,471,250,250,https://reqres.in/api/users/2,507,0,0
1665919160863,507,PatchUser,200,OK,Thread Group 1-129,text,true,,783,471,250,250,https://reqres.in/api/users/2,507,0,0
1665919160847,523,PutUser,200,OK,Thread Group 1-41,text,true,,797,469,250,250,https://reqres.in/api/users/2,523,0,0
1665919160876,496,DeleteUser,204,No Content,Thread Group 1-150,,true,,622,430,250,250,https://reqres.in/api/users/2,0,0,0
1665919160877,517,DeleteUser,204,No Content,Thread Group 1-54,,true,,610,430,250,250,https://reqres.in/api/users/2,0,0,0
1665919160876,522,DeleteUser,204,No Content,Thread Group 1-245,,true,,612,430,250,250,https://reqres.in/api/users/2,0,0,0
1665919160876,524,PatchUser,200,OK,Thread Group 1-136,text,true,,774,471,250,250,https://reqres.in/api/users/2,524,0,0
1665919160863,538,PatchUser,200,OK,Thread Group 1-177,text,true,,776,471,250,250,https://reqres.in/api/users/2,538,0,0
1665919160863,540,PatchUser,200,OK,Thread Group 1-113,text,true,,776,471,250,250,https://reqres.in/api/users/2,540,0,0
1665919160877,534,PatchUser,200,OK,Thread Group 1-158,text,true,,784,471,250,250,https://reqres.in/api/users/2,534,0,0
1665919160894,518,DeleteUser,204,No Content,Thread Group 1-227,,true,,612,430,250,250,https://reqres.in/api/users/2,0,0,0
1665919160914,498,DeleteUser,204,No Content,Thread Group 1-209,,true,,616,430,250,250,https://reqres.in/api/users/2,0,0,0
1665919160313,1100,PostUser,201,Created,Thread Group 1-28,text,true,,744,461,250,250,https://reqres.in/api/users,1100,0,0
1665919160910,509,PostUser,201,Created,Thread Group 1-222,text,true,,744,461,250,250,https://reqres.in/api/users,509,0,0
1665919160905,514,PostUser,201,Created,Thread Group 1-23,text,true,,750,461,250,250,https://reqres.in/api/users,514,0,0
1665919160914,505,PatchUser,200,OK,Thread Group 1-233,text,true,,772,471,250,250,https://reqres.in/api/users/2,505,0,0
1665919159389,2029,UserLogin,200,OK,Thread Group 1-202,text,true,,684,481,250,250,https://reqres.in/api/login,2029,0,0
1665919160913,506,PatchUser,200,OK,Thread Group 1-127,text,true,,772,471,250,250,https://reqres.in/api/users/2,506,0,0
1665919160920,499,DeleteUser,204,No Content,Thread Group 1-114,,true,,612,430,250,250,https://reqres.in/api/users/2,0,0,0
1665919160938,493,PostUser,201,Created,Thread Group 1-88,text,true,,750,461,250,250,https://reqres.in/api/users,493,0,0
1665919160941,490,PostUser,201,Created,Thread Group 1-39,text,true,,740,461,250,250,https://reqres.in/api/users,490,0,0
1665919160953,478,PostUser,201,Created,Thread Group 1-97,text,true,,752,461,250,250,https://reqres.in/api/users,478,0,0
1665919160929,504,PostUser,201,Created,Thread Group 1-198,text,true,,744,461,250,250,https://reqres.in/api/users,504,0,0
1665919160953,480,PostUser,201,Created,Thread Group 1-238,text,true,,750,461,250,250,https://reqres.in/api/users,480,0,0
1665919160913,520,PostUser,201,Created,Thread Group 1-117,text,true,,744,461,250,250,https://reqres.in/api/users,520,0,0
1665919160938,499,PostUser,201,Created,Thread Group 1-66,text,true,,744,461,250,250,https://reqres.in/api/users,499,0,0
1665919160938,499,PostUser,201,Created,Thread Group 1-29,text,true,,744,461,250,250,https://reqres.in/api/users,499,0,0
1665919160958,480,DeleteUser,204,No Content,Thread Group 1-26,,true,,618,430,250,250,https://reqres.in/api/users/2,0,0,0
1665919160958,480,PostUser,201,Created,Thread Group 1-25,text,true,,748,461,250,250,https://reqres.in/api/users,480,0,0
1665919160973,470,PostUser,201,Created,Thread Group 1-210,text,true,,748,461,250,250,https://reqres.in/api/users,470,0,0
1665919160991,452,PostUser,201,Created,Thread Group 1-139,text,true,,756,461,250,250,https://reqres.in/api/users,452,0,0
1665919161003,441,PatchUser,200,OK,Thread Group 1-4,text,true,,773,471,250,250,https://reqres.in/api/users/2,441,0,0
1665919160999,445,PostUser,201,Created,Thread Group 1-213,text,true,,746,461,250,250,https://reqres.in/api/users,445,0,0
1665919161002,443,UserLogin,200,OK,Thread Group 1-161,text,true,,686,481,250,250,https://reqres.in/api/login,443,0,0
1665919160991,454,PostUser,201,Created,Thread Group 1-77,text,true,,748,461,250,250,https://reqres.in/api/users,454,0,0
1665919160991,455,PostUser,201,Created,Thread Group 1-32,text,true,,753,461,249,249,https://reqres.in/api/users,455,0,0
1665919160877,574,Homepage,200,OK,Thread Group 1-57,text,true,,7898,441,249,249,https://reqres.in/,574,0,0
1665919161015,442,DeleteUser,204,No Content,Thread Group 1-219,,true,,616,430,249,249,https://reqres.in/api/users/2,0,0,0
1665919161058,399,GetAllUsers,200,OK,Thread Group 1-60,text,true,,1789,772,249,249,https://reqres.in/api/users?page=2,189,0,0
1665919161058,189,GetAllUsers-0,301,Moved Permanently,Thread Group 1-60,,true,,662,386,249,249,http://reqres.in/api/users?page=2,189,0,0
1665919161247,210,GetAllUsers-1,200,OK,Thread Group 1-60,text,true,,1127,386,249,249,https://reqres.in/api/users?page=2,210,0,0
1665919161239,218,GetSingleUser,200,OK,Thread Group 1-61,text,true,,947,381,249,249,https://reqres.in/api/users/2,218,0,0
1665919161006,452,PatchUser,200,OK,Thread Group 1-20,text,true,,771,471,249,249,https://reqres.in/api/users/2,451,0,0
1665919161006,456,PostUser,201,Created,Thread Group 1-98,text,true,,748,461,249,249,https://reqres.in/api/users,456,0,0
1665919160877,585,Homepage,200,OK,Thread Group 1-95,text,true,,7834,441,249,249,https://reqres.in/,585,0,0
1665919161011,456,PatchUser,200,OK,Thread Group 1-243,text,true,,777,471,249,249,https://reqres.in/api/users/2,456,0,0
1665919161036,432,GetAllUsers,200,OK,Thread Group 1-71,text,true,,1791,772,249,249,https://reqres.in/api/users?page=2,197,0,0
1665919161036,197,GetAllUsers-0,301,Moved Permanently,Thread Group 1-71,,true,,666,386,249,249,http://reqres.in/api/users?page=2,197,0,0
1665919161234,234,GetAllUsers-1,200,OK,Thread Group 1-71,text,true,,1125,386,249,249,https://reqres.in/api/users?page=2,234,0,0
1665919161024,446,PatchUser,200,OK,Thread Group 1-134,text,true,,771,471,249,249,https://reqres.in/api/users/2,446,0,0
1665919161054,419,GetAllUsers,200,OK,Thread Group 1-93,text,true,,1783,772,249,249,https://reqres.in/api/users?page=2,193,0,0
1665919161054,193,GetAllUsers-0,301,Moved Permanently,Thread Group 1-93,,true,,660,386,249,249,http://reqres.in/api/users?page=2,193,0,0
1665919161247,226,GetAllUsers-1,200,OK,Thread Group 1-93,text,true,,1123,386,249,249,https://reqres.in/api/users?page=2,226,0,0
1665919161012,463,PatchUser,200,OK,Thread Group 1-70,text,true,,773,471,249,249,https://reqres.in/api/users/2,463,0,0
1665919160863,618,Homepage,200,OK,Thread Group 1-174,text,true,,7827,441,249,249,https://reqres.in/,618,0,0
1665919161014,472,PatchUser,200,OK,Thread Group 1-144,text,true,,769,471,249,249,https://reqres.in/api/users/2,472,0,0
1665919161024,466,PostUser,201,Created,Thread Group 1-64,text,true,,742,461,249,249,https://reqres.in/api/users,466,0,0
1665919161024,466,PatchUser,200,OK,Thread Group 1-10,text,true,,777,471,249,249,https://reqres.in/api/users/2,466,0,0
1665919161037,454,PatchUser,200,OK,Thread Group 1-17,text,true,,774,471,249,249,https://reqres.in/api/users/2,454,0,0
1665919161065,428,PatchUser,200,OK,Thread Group 1-83,text,true,,769,471,249,249,https://reqres.in/api/users/2,428,0,0
1665919160335,1159,PutUser,200,OK,Thread Group 1-235,text,true,,798,469,249,249,https://reqres.in/api/users/2,1159,0,0
1665919161036,460,RegisterUser,200,OK,Thread Group 1-159,text,true,,691,480,249,249,https://reqres.in/api/register,460,0,0
1665919160254,1244,PostUser,201,Created,Thread Group 1-164,text,true,,750,461,249,249,https://reqres.in/api/users,1244,0,0
1665919161024,475,UserLogin,200,OK,Thread Group 1-155,text,true,,688,481,249,249,https://reqres.in/api/login,475,0,0
1665919160295,1213,PutUser,200,OK,Thread Group 1-196,text,true,,792,469,248,248,https://reqres.in/api/users/2,1213,0,0
1665919161024,484,PatchUser,200,OK,Thread Group 1-221,text,true,,771,471,248,248,https://reqres.in/api/users/2,484,0,0
1665919161036,472,PutUser,200,OK,Thread Group 1-237,text,true,,794,469,248,248,https://reqres.in/api/users/2,472,0,0
1665919161262,251,GetSingleUser,200,OK,Thread Group 1-37,text,true,,945,381,248,248,https://reqres.in/api/users/2,251,0,0
1665919161036,478,DeleteUser,204,No Content,Thread Group 1-56,,true,,614,430,248,248,https://reqres.in/api/users/2,0,0,0
1665919161086,429,GetAllUsers,200,OK,Thread Group 1-75,text,true,,1787,772,248,248,https://reqres.in/api/users?page=2,182,0,0
1665919161086,182,GetAllUsers-0,301,Moved Permanently,Thread Group 1-75,,true,,662,386,248,248,http://reqres.in/api/users?page=2,182,0,0
1665919161268,247,GetAllUsers-1,200,OK,Thread Group 1-75,text,true,,1125,386,248,248,https://reqres.in/api/users?page=2,247,0,0
1665919161036,483,DeleteUser,204,No Content,Thread Group 1-18,,true,,618,430,248,248,https://reqres.in/api/users/2,0,0,0
1665919161274,245,GetSingleUser,200,OK,Thread Group 1-76,text,true,,953,381,248,248,https://reqres.in/api/users/2,245,0,0
1665919161101,418,GetAllUsers,200,OK,Thread Group 1-51,text,true,,1779,772,248,248,https://reqres.in/api/users?page=2,177,0,0
1665919161101,177,GetAllUsers-0,301,Moved Permanently,Thread Group 1-51,,true,,660,386,248,248,http://reqres.in/api/users?page=2,177,0,0
1665919161278,241,GetAllUsers-1,200,OK,Thread Group 1-51,text,true,,1119,386,248,248,https://reqres.in/api/users?page=2,241,0,0
1665919161039,481,PatchUser,200,OK,Thread Group 1-21,text,true,,770,471,248,248,https://reqres.in/api/users/2,481,0,0
1665919161286,235,GetSingleUser,200,OK,Thread Group 1-43,text,true,,943,381,248,248,https://reqres.in/api/users/2,235,0,0
1665919161036,487,PatchUser,200,OK,Thread Group 1-24,text,true,,772,471,248,248,https://reqres.in/api/users/2,487,0,0
1665919161287,238,GetSingleUser,200,OK,Thread Group 1-240,text,true,,953,381,248,248,https://reqres.in/api/users/2,238,0,0
1665919161041,487,PatchUser,200,OK,Thread Group 1-154,text,true,,774,471,248,248,https://reqres.in/api/users/2,487,0,0
1665919161298,232,GetSingleUser,200,OK,Thread Group 1-27,text,true,,951,381,248,248,https://reqres.in/api/users/2,232,0,0
1665919161296,234,GetSingleUser,200,OK,Thread Group 1-218,text,true,,945,381,248,248,https://reqres.in/api/users/2,234,0,0
1665919161072,459,PutUser,200,OK,Thread Group 1-143,text,true,,798,469,248,248,https://reqres.in/api/users/2,459,0,0
1665919161069,462,PutUser,200,OK,Thread Group 1-180,text,true,,798,469,248,248,https://reqres.in/api/users/2,462,0,0
1665919161072,461,PatchUser,200,OK,Thread Group 1-168,text,true,,770,471,248,248,https://reqres.in/api/users/2,461,0,0
1665919161305,230,GetSingleUser,200,OK,Thread Group 1-65,text,true,,949,381,248,248,https://reqres.in/api/users/2,230,0,0
1665919161062,474,PatchUser,200,OK,Thread Group 1-7,text,true,,776,471,248,248,https://reqres.in/api/users/2,474,0,0
1665919161069,467,PatchUser,200,OK,Thread Group 1-126,text,true,,769,471,248,248,https://reqres.in/api/users/2,467,0,0
1665919160601,937,GetSingleUser,200,OK,Thread Group 1-191,text,true,,945,381,248,248,https://reqres.in/api/users/2,937,0,0
1665919161088,453,RegisterUser,200,OK,Thread Group 1-109,text,true,,695,480,248,248,https://reqres.in/api/register,453,0,0
1665919159990,1552,Homepage,200,OK,Thread Group 1-250,text,true,,7788,441,248,248,https://reqres.in/,1552,0,0
1665919161072,476,UserLogin,200,OK,Thread Group 1-231,text,true,,686,481,248,248,https://reqres.in/api/login,476,0,0
1665919161101,447,PatchUser,200,OK,Thread Group 1-223,text,true,,779,471,248,248,https://reqres.in/api/users/2,447,0,0
1665919161358,191,GetSingleUser,200,OK,Thread Group 1-163,text,true,,945,381,247,247,https://reqres.in/api/users/2,191,0,0
1665919160616,933,GetAllUsers,200,OK,Thread Group 1-147,text,true,,1791,772,247,247,https://reqres.in/api/users?page=2,697,0,0
1665919160616,697,GetAllUsers-0,301,Moved Permanently,Thread Group 1-147,,true,,660,386,247,247,http://reqres.in/api/users?page=2,697,0,0
1665919161313,236,GetAllUsers-1,200,OK,Thread Group 1-147,text,true,,1131,386,247,247,https://reqres.in/api/users?page=2,236,0,0
1665919159916,1633,Homepage,200,OK,Thread Group 1-160,text,true,,7846,441,247,247,https://reqres.in/,1633,0,0
1665919161078,475,PutUser,200,OK,Thread Group 1-108,text,true,,796,469,247,247,https://reqres.in/api/users/2,475,0,0
1665919161146,408,GetAllUsers,200,OK,Thread Group 1-55,text,true,,1785,772,247,247,https://reqres.in/api/users?page=2,203,0,0
1665919161146,203,GetAllUsers-0,301,Moved Permanently,Thread Group 1-55,,true,,662,386,247,247,http://reqres.in/api/users?page=2,203,0,0
1665919161349,205,GetAllUsers-1,200,OK,Thread Group 1-55,text,true,,1123,386,247,247,https://reqres.in/api/users?page=2,205,0,0
1665919161084,471,PatchUser,200,OK,Thread Group 1-211,text,true,,777,471,247,247,https://reqres.in/api/users/2,471,0,0
1665919161335,222,GetSingleUser,200,OK,Thread Group 1-79,text,true,,953,381,247,247,https://reqres.in/api/users/2,222,0,0
1665919159894,1662,PatchUser,200,OK,Thread Group 1-74,text,true,,771,471,247,247,https://reqres.in/api/users/2,1662,0,0
1665919160385,1172,GetAllUsers,200,OK,Thread Group 1-200,text,true,,1797,772,247,247,https://reqres.in/api/users?page=2,230,0,0
1665919160385,230,GetAllUsers-0,301,Moved Permanently,Thread Group 1-200,,true,,672,386,247,247,http://reqres.in/api/users?page=2,230,0,0
1665919160615,942,GetAllUsers-1,200,OK,Thread Group 1-200,text,true,,1125,386,247,247,https://reqres.in/api/users?page=2,942,0,0
1665919161088,470,PatchUser,200,OK,Thread Group 1-133,text,true,,773,471,247,247,https://reqres.in/api/users/2,470,0,0
1665919161079,479,PatchUser,200,OK,Thread Group 1-167,text,true,,777,471,247,247,https://reqres.in/api/users/2,479,0,0
1665919161349,210,GetSingleUser,200,OK,Thread Group 1-120,text,true,,945,381,247,247,https://reqres.in/api/users/2,210,0,0
1665919161064,496,PutUser,200,OK,Thread Group 1-137,text,true,,798,469,247,247,https://reqres.in/api/users/2,496,0,0
1665919161109,460,DeleteUser,204,No Content,Thread Group 1-81,,true,,616,430,247,247,https://reqres.in/api/users/2,0,0,0
1665919161120,449,PostUser,201,Created,Thread Group 1-72,text,true,,741,461,247,247,https://reqres.in/api/users,449,0,0
1665919161100,470,PutUser,200,OK,Thread Group 1-80,text,true,,800,469,247,247,https://reqres.in/api/users/2,470,0,0
1665919161073,497,PutUser,200,OK,Thread Group 1-141,text,true,,798,469,247,247,https://reqres.in/api/users/2,497,0,0
1665919161101,472,PatchUser,200,OK,Thread Group 1-11,text,true,,779,471,247,247,https://reqres.in/api/users/2,472,0,0
1665919161118,461,PutUser,200,OK,Thread Group 1-6,text,true,,800,469,247,247,https://reqres.in/api/users/2,461,0,0
1665919161109,472,DeleteUser,204,No Content,Thread Group 1-115,,true,,616,430,247,247,https://reqres.in/api/users/2,0,0,0
1665919161100,497,PutUser,200,OK,Thread Group 1-68,text,true,,796,469,247,247,https://reqres.in/api/users/2,497,0,0
1665919161109,504,UserLogin,200,OK,Thread Group 1-188,text,true,,688,481,247,247,https://reqres.in/api/login,504,0,0
1665919161117,497,PostUser,201,Created,Thread Group 1-128,text,true,,746,461,247,247,https://reqres.in/api/users,497,0,0
1665919161130,487,PutUser,200,OK,Thread Group 1-172,text,true,,798,469,247,247,https://reqres.in/api/users/2,487,0,0
1665919160616,1005,GetSingleUser,200,OK,Thread Group 1-146,text,true,,945,381,247,247,https://reqres.in/api/users/2,1005,0,0
1665919161129,492,DeleteUser,204,No Content,Thread Group 1-183,,true,,626,430,247,247,https://reqres.in/api/users/2,0,0,0
1665919160609,1038,GetSingleUser,200,OK,Thread Group 1-195,text,true,,959,381,247,247,https://reqres.in/api/users/2,1038,0,0
1665919161120,527,PutUser,200,OK,Thread Group 1-111,text,true,,802,469,247,247,https://reqres.in/api/users/2,527,0,0
1665919161117,530,DeleteUser,204,No Content,Thread Group 1-119,,true,,618,430,247,247,https://reqres.in/api/users/2,0,0,0
1665919161130,523,PatchUser,200,OK,Thread Group 1-96,text,true,,775,471,247,247,https://reqres.in/api/users/2,523,0,0
1665919161129,523,PostUser,201,Created,Thread Group 1-67,text,true,,748,461,247,247,https://reqres.in/api/users,523,0,0
1665919160377,1276,GetAllUsers,200,OK,Thread Group 1-123,text,true,,1783,772,247,247,https://reqres.in/api/users?page=2,239,0,0
1665919160377,239,GetAllUsers-0,301,Moved Permanently,Thread Group 1-123,,true,,660,386,247,247,http://reqres.in/api/users?page=2,239,0,0
1665919160616,1037,GetAllUsers-1,200,OK,Thread Group 1-123,text,true,,1123,386,247,247,https://reqres.in/api/users?page=2,1037,0,0
1665919161101,567,PatchUser,200,OK,Thread Group 1-14,text,true,,775,471,247,247,https://reqres.in/api/users/2,567,0,0
1665919161102,571,UserLogin,200,OK,Thread Group 1-84,text,true,,684,481,247,247,https://reqres.in/api/login,571,0,0
1665919161129,545,PutUser,200,OK,Thread Group 1-1,text,true,,798,469,247,247,https://reqres.in/api/users/2,545,0,0
1665919160531,1144,GetAllUsers,200,OK,Thread Group 1-204,text,true,,1791,772,247,247,https://reqres.in/api/users?page=2,907,0,0
1665919160531,907,GetAllUsers-0,301,Moved Permanently,Thread Group 1-204,,true,,670,386,247,247,http://reqres.in/api/users?page=2,907,0,0
1665919161438,237,GetAllUsers-1,200,OK,Thread Group 1-204,text,true,,1121,386,247,247,https://reqres.in/api/users?page=2,237,0,0
1665919161136,540,PatchUser,200,OK,Thread Group 1-85,text,true,,773,471,247,247,https://reqres.in/api/users/2,540,0,0
1665919161137,540,PatchUser,200,OK,Thread Group 1-249,text,true,,774,471,247,247,https://reqres.in/api/users/2,540,0,0
1665919160144,1535,PostUser,201,Created,Thread Group 1-106,text,true,,746,461,247,247,https://reqres.in/api/users,1535,0,0
1665919161136,546,PostUser,201,Created,Thread Group 1-105,text,true,,742,461,247,247,https://reqres.in/api/users,546,0,0
1665919161457,230,GetSingleUser,200,OK,Thread Group 1-60,text,true,,951,381,247,247,https://reqres.in/api/users/2,230,0,0
1665919161166,522,PatchUser,200,OK,Thread Group 1-142,text,true,,769,471,247,247,https://reqres.in/api/users/2,522,0,0
1665919161158,530,PostUser,201,Created,Thread Group 1-42,text,true,,744,461,247,247,https://reqres.in/api/users,530,0,0
1665919161172,516,PostUser,201,Created,Thread Group 1-86,text,true,,744,461,247,247,https://reqres.in/api/users,516,0,0
1665919161468,222,GetSingleUser,200,OK,Thread Group 1-71,text,true,,949,381,247,247,https://reqres.in/api/users/2,222,0,0
1665919161473,218,GetSingleUser,200,OK,Thread Group 1-93,text,true,,955,381,247,247,https://reqres.in/api/users/2,218,0,0
1665919161173,518,DeleteUser,204,No Content,Thread Group 1-121,,true,,616,430,247,247,https://reqres.in/api/users/2,0,0,0
1665919156112,5580,Homepage,200,OK,Thread Group 1-9,text,true,,7785,441,247,247,https://reqres.in/,5580,0,0
1665919161202,496,RegisterUser,200,OK,Thread Group 1-102,text,true,,689,480,247,247,https://reqres.in/api/register,496,0,0
1665919160306,1392,PutUser,200,OK,Thread Group 1-48,text,true,,798,469,247,247,https://reqres.in/api/users/2,1392,0,0
1665919161190,508,DeleteUser,204,No Content,Thread Group 1-212,,true,,614,430,247,247,https://reqres.in/api/users/2,0,0,0
1665919161254,444,GetAllUsers,200,OK,Thread Group 1-62,text,true,,1793,772,247,247,https://reqres.in/api/users?page=2,227,0,0
1665919161254,227,GetAllUsers-0,301,Moved Permanently,Thread Group 1-62,,true,,668,386,247,247,http://reqres.in/api/users?page=2,227,0,0
1665919161481,217,GetAllUsers-1,200,OK,Thread Group 1-62,text,true,,1125,386,247,247,https://reqres.in/api/users?page=2,217,0,0
1665919160877,821,Homepage,200,OK,Thread Group 1-103,text,true,,7794,441,247,247,https://reqres.in/,821,0,0
1665919161189,509,DeleteUser,204,No Content,Thread Group 1-220,,true,,610,430,247,247,https://reqres.in/api/users/2,0,0,0
1665919161196,503,PatchUser,200,OK,Thread Group 1-236,text,true,,770,471,247,247,https://reqres.in/api/users/2,503,0,0
1665919161195,504,RegisterUser,200,OK,Thread Group 1-181,text,true,,693,480,247,247,https://reqres.in/api/register,504,0,0
1665919161202,504,PatchUser,200,OK,Thread Group 1-131,text,true,,769,471,247,247,https://reqres.in/api/users/2,504,0,0
1665919161189,517,PostUser,201,Created,Thread Group 1-124,text,true,,746,461,247,247,https://reqres.in/api/users,517,0,0
1665919161196,511,RegisterUser,200,OK,Thread Group 1-152,text,true,,691,480,247,247,https://reqres.in/api/register,511,0,0
1665919161172,536,RegisterUser,200,OK,Thread Group 1-19,text,true,,699,480,247,247,https://reqres.in/api/register,536,0,0
1665919161166,549,PostUser,201,Created,Thread Group 1-193,text,true,,751,461,247,247,https://reqres.in/api/users,549,0,0
1665919161200,515,PutUser,200,OK,Thread Group 1-31,text,true,,798,469,247,247,https://reqres.in/api/users/2,515,0,0
1665919161215,501,DeleteUser,204,No Content,Thread Group 1-248,,true,,612,430,247,247,https://reqres.in/api/users/2,0,0,0
1665919161210,515,PatchUser,200,OK,Thread Group 1-197,text,true,,775,471,247,247,https://reqres.in/api/users/2,515,0,0
1665919161170,570,PutUser,200,OK,Thread Group 1-207,text,true,,800,469,247,247,https://reqres.in/api/users/2,570,0,0
1665919161202,566,RegisterUser,200,OK,Thread Group 1-192,text,true,,693,480,247,247,https://reqres.in/api/register,566,0,0
1665919161194,574,PatchUser,200,OK,Thread Group 1-112,text,true,,775,471,247,247,https://reqres.in/api/users/2,574,0,0
1665919161215,553,PutUser,200,OK,Thread Group 1-185,text,true,,810,469,247,247,https://reqres.in/api/users/2,553,0,0
1665919161058,723,Homepage,200,OK,Thread Group 1-47,text,true,,7769,441,247,247,https://reqres.in/,723,0,0
1665919161202,593,RegisterUser,200,OK,Thread Group 1-45,text,true,,697,480,247,247,https://reqres.in/api/register,593,0,0
1665919161194,602,PutUser,200,OK,Thread Group 1-173,text,true,,801,469,247,247,https://reqres.in/api/users/2,602,0,0
